Time Stamp,Nagalagam Street River,Nagalagam Street,Wellawatta Canal-St Peters College,Dematagoda Canal-Orugodawatta,Dehiwala,Parliament Lake Bridge-Kotte Canal,Parliament Lake-Out,Ambatale River,Ambatale Outfall,Salalihini-River,Salalihini-Canal,Kittampahuwa River,Kalupalama,Yakbedda,Heen Ela,Torrinton,Parliament Lake,Kotte North Canal,OUSL-Nawala Kirulapana Canal,Dehiwala Canal,Near SLLRDC,Kirimandala Mw,OUSL-Narahenpita Rd,Swarna Rd-Wellawatta,Mutwal Outfall,Thummodara,JanakalaKendraya,Kotiyagoda,LesliRanagala Mw,Babapulle,Ingurukade Jn,Amaragoda,Malabe,Madinnagoda,Kittampahuwa,Weliwala Pond,Old Awissawella Rd,Kelani Mulla Outfall,Wellampitiya,Talatel Culvert,Wennawatta,Vivekarama Mw,Koratuwa Rd,Harwad Band,Kibulawala 1,Parlimant Lake Side,Polduwa-Parlimant Rd,Aggona
2019-05-25 02:00:00,16.7904,3.2202,3.2372,2.2676,0.4796,3.4184,2.3443,8.9465,2.8931,18.5437,0.0004,14.7866,0,1.4204,0.5325,0.113,0.4101,3.4793,3.4324,0.4776,-0.0218,0.5351,4.1191,0.6962,0,3.3549,-0.0437,1.0275,0.0339,0.9769,3.2656,1.0318,1.0313,1.13,-0.135,0,-0.0001,-0.0006,-0.0614,0,-0,-0,0,0,0,0.0113,3.5641,0.0179
2019-05-25 02:15:00,12.3876,3.0273,3.0402,2.0662,0.4607,3.1656,2.1314,7.9648,3.8351,15.4622,0.0004,11.9004,0,1.2929,0.499,0.1203,0.3439,3.2124,3.1545,0.4587,-0.0279,0.5035,3.8687,0.653,0,3.1508,-0.0428,0.9348,0.0362,0.9808,3.1211,1.0353,1.0319,1.0318,-0.1299,0,-0,0,-0.0686,0,-0,-0,0,-0.0014,0,0.0141,3.4097,0.0189
2019-05-25 02:30:00,8.0751,2.8339,2.8355,1.8436,0.4415,2.8791,1.9046,13.0196,4.146,12.0075,0.0004,7.086,0,1.1433,0.4872,0.1414,0.3088,2.8955,2.8641,0.4395,-0.0384,0.494,3.6233,0.6072,0,2.9445,-0.0449,0.8281,0.0455,0.9301,2.9032,1.0386,1.0326,0.9287,-0.1305,0,-0,-0.0009,-0.0718,0,-0,-0,0,-0.0014,0,0.0116,3.1208,0.0168
2019-05-25 02:45:00,4.6458,2.7497,2.6309,1.6115,0.42,2.5585,1.678,11.1118,3.623,8.923,0.0004,3.6717,0,0.9378,0.4833,0.1713,0.2683,2.5201,2.5416,0.418,-0.0542,0.4938,3.3792,0.5611,0,2.7425,-0.0456,0.678,0.0549,0.9414,2.7868,1.0421,1.0339,0.7676,-0.1234,0,-0,-0.0012,-0.0752,0,-0,-0,0,-0.0012,0,0.0085,2.7655,0.0205
2019-05-25 03:00:00,0.3918,2.62,2.4378,1.3721,0.414,2.1961,1.4197,14.6466,3.0307,8.7351,0.0004,0.6232,0,0.6754,0.4814,0.2141,0.2099,2.0851,2.1883,0.4119,-0.0778,0.4972,3.1206,0.5063,-0,2.5443,-0.0464,0.4741,0.0691,0.9613,2.6494,1.0464,1.0359,0.5499,-0.1107,0,-0,-0.001,-0.0865,0,0,-0,0,-0.0018,0,0.0046,2.3216,0.025
2019-05-25 03:15:00,0.4071,2.35,2.2337,1.0852,0.4066,1.7846,1.1257,15.059,2.4239,8.5436,0.0004,1.0594,0,0.3891,0.4684,0.2723,0.1666,1.573,1.8315,0.4046,-0.0926,0.4907,2.851,0.45,-0.0001,2.3394,-0.0501,0.2319,0.0834,0.9474,2.3836,1.0534,1.0384,0.2956,-0.1068,0,-0,-0.0011,-0.1016,0,0,-0,0,-0.0025,0,0.0068,1.7403,0.0296
2019-05-25 03:30:00,2.8963,2.1154,2.0288,0.7288,0.4141,1.3727,0.7778,13.1859,1.8798,9.3491,0.0003,2.6333,0,0.0734,0.4416,0.3306,0.091,1.0029,1.4451,0.412,-0.1049,0.4689,2.5487,0.3819,-0.0002,2.1237,-0.0529,0.0003,0.0996,0.9381,2.0922,1.0617,1.0414,0.0478,-0.1051,0,-0,-0.0011,-0.1183,0,-0,-0.0001,0,-0.0034,0,0.0041,1.1472,0.0357
2019-05-25 03:45:00,6.8082,2.0931,1.816,0.3954,0.4298,0.9263,0.447,14.4415,1.601,10.8299,0.0003,6.7262,0,-0.2574,0.4528,0.3891,0.022,0.3903,1.0486,0.4277,-0.138,0.4851,2.2432,0.3066,-0.0005,1.9017,-0.0569,-0.2186,0.116,0.9972,1.9818,1.0714,1.0458,-0.1862,-0.1009,0,-0,-0.0006,-0.1349,0,-0,-0.0001,-0.0003,-0.0048,0,0.0014,0.568,0.042
2019-05-25 04:00:00,10.2007,2.0383,1.611,0.1354,0.4464,0.4673,0.1682,26.6437,0.9743,13.8213,0.0003,10.0619,0,-0.6261,0.4884,0.4586,-0.0271,-0.1348,0.596,0.4443,-0.1987,0.5263,1.924,0.2289,-0.0006,1.6816,-0.0632,-0.5631,0.1372,1.0505,1.8726,1.0823,1.0524,-0.5403,-0.0959,0,-0,0,-0.1491,0,0,-0.0001,-0.0004,-0.0057,0,0.0002,0,0.0451
2019-05-25 04:15:00,12.7298,1.9932,1.3641,-0.0528,0.4485,-0.033,-0.1057,22.2001,0.0044,15.6159,0.0003,12.1055,0,-0.9725,0.5655,0.5467,-0.0525,-0.7055,0.1972,0.4465,-0.2317,0.6052,1.6093,0.1518,-0,1.4375,-0.0732,-0.8966,0.1594,1.0622,1.7467,1.0903,1.0617,-0.8825,-0.0992,0,-0,-0.0006,-0.1675,0,0,-0.0001,-0.0003,-0.0056,0,-0.0014,-0.6191,0.0386
2019-05-25 04:30:00,12.9562,2.0174,1.1294,-0.2252,0.4473,-0.5483,-0.5057,24.1022,0.0089,16.7929,0.0003,12.7969,0,-1.2216,0.6275,0.6215,-0.1441,-1.3044,-0.28,0.4453,-0.2454,0.6703,1.2546,0.0742,0.0028,1.1904,-0.0829,-1.1701,0.1814,1.1008,1.705,1.0986,1.0735,-1.1537,-0.1064,0,-0,-0.0006,-0.1806,0,-0,-0.0001,-0.0004,-0.0049,0,0.0031,-1.4627,0.0526
2019-05-25 04:45:00,12.7616,1.9709,0.8776,-0.4047,0.4607,-1.0473,-0.8445,27.6487,0.0082,18.5897,0.0003,13.1483,0,-1.4623,0.7063,0.712,-0.2471,-1.897,-0.7317,0.4587,-0.2591,0.7502,0.8766,-0.012,0.0125,0.9168,-0.0939,-1.3584,0.2036,1.1466,1.6023,1.1069,1.087,-1.3464,-0.1054,0,-0,-0.0006,-0.1913,0,-0,-0.0001,-0.0005,-0.004,0,0.0117,-2.0646,0.0526
2019-05-25 05:00:00,13.7169,1.7947,0.6165,-0.5951,0.4615,-1.4653,-1.059,17.9988,0.0085,20.5684,0.0002,15.0488,0,-1.7038,0.755,0.7892,-0.3041,-2.3771,-1.1305,0.4594,-0.2839,0.7985,0.5266,-0.0908,0.0253,0.6536,-0.11,-1.5552,0.2285,1.1546,1.3943,1.1153,1.1019,-1.5536,-0.1039,0,-0,0.0012,-0.2012,0,0,-0.0001,-0.0006,-0.0028,0,0.0239,-2.5355,0.0552
2019-05-25 05:15:00,18.9942,1.3633,0.349,-0.8162,0.4529,-1.7989,-1.211,13.7371,0.0087,19.0299,0.0002,16.1051,0,-1.9594,0.8073,0.8755,-0.3266,-2.745,-1.4212,0.4508,-0.3109,0.8466,0.2088,-0.1606,0.0332,0.3884,-0.1285,-1.7298,0.2542,1.1312,0.9045,1.1214,1.1175,-1.7458,-0.1093,0,-0,-0.0005,-0.2124,0,0,-0.0001,-0.0007,-0.0022,0,0.0347,-2.968,0.0575
2019-05-25 05:30:00,18.4531,1.8958,0.1416,-1.0436,0.4391,-2.0363,-1.3312,18.2524,0.2603,16.0172,0.0002,14.5927,0,-2.2303,0.8319,0.9423,-0.3547,-3.0173,-1.6573,0.4371,-0.3425,0.8671,-0.0373,-0.2179,0.0417,0.1753,-0.1471,-1.9378,0.2791,1.2356,1.2772,1.1272,1.1331,-1.9665,-0.1178,0,-0,-0.0006,-0.2202,0,0,-0.0001,-0.0008,-0.0015,0,0.0474,-3.2778,0.0579
2019-05-25 05:45:00,9.1441,2.132,0.0682,-1.0087,0.4396,-2.2103,-1.4668,15.6032,0.9329,15.022,0.0002,12.2987,0,-2.5363,0.8643,1.013,-0.3844,-3.2387,-1.825,0.4376,-0.3982,0.8953,-0.274,-0.2737,0.0425,0.0643,-0.1656,-2.1996,0.3083,1.4345,1.5627,1.1326,1.1479,-2.2718,-0.1193,0,-0,0,-0.2263,0,0,-0.0001,-0.0013,0.0099,0,0.0595,-3.5912,0.06
2019-05-25 06:00:00,6.7767,1.9134,-0.0823,-1.132,0.438,-2.3348,-1.6801,14.529,1.8026,14.6223,0.0002,8.0783,0,-2.6329,0.8812,1.0695,-0.4292,-3.408,-1.9551,0.4361,-0.4029,0.91,-0.414,-0.3327,0.0484,-0.0844,-0.1832,-2.4684,0.3425,1.277,1.2447,1.1377,1.1616,-2.4979,-0.119,0,-0,-0.0016,-0.2309,0,0,-0.0001,-0.0026,0.02,0,0.0707,-3.929,0.0591
2019-05-25 06:15:00,8.5266,1.6679,0.6858,-1.2727,1.0188,-2.4533,-1.9846,12.4056,2.0577,9.7109,0.0002,4.0035,0,-2.8154,0.8849,1.1354,-0.5083,-3.5747,-2.0811,1.0206,-0.4034,0.9061,-0.5249,-0.4894,0.0685,0.3383,-0.2034,-2.5033,0.3725,1.2777,0.8652,1.1426,1.174,-2.5634,-0.1154,-0.0022,-0,-0.0014,-0.2342,0,0,-0.0001,-0.0056,0.0289,0,0.0691,-4.1592,0.067
2019-05-25 06:30:00,20.8634,3.0999,1.664,-1.2804,1.2849,-2.5799,-2.4098,14.8018,2.1581,10.0169,0.0001,14.8943,0,-3.026,1.036,1.2146,-0.572,-3.7673,-1.7134,1.2875,-0.4315,1.0741,0.197,-0.3806,0.0837,1.1802,-0.2232,-2.6533,0.4067,1.5106,1.88,1.1474,1.1851,-2.698,-0.1074,-0.0081,-0,0.0006,-0.2367,0,0,-0.0001,-0.0086,0.0389,0,0.0693,-4.4172,0.0718
2019-05-25 06:45:00,35.1782,3.9784,2.2724,-0.8311,1.3761,-2.1551,-2.8686,23.0695,1.6753,25.246,0.0001,28.7423,0,-3.2138,1.2703,1.3075,-0.638,-3.5571,-1.0773,1.3784,-0.502,1.3145,1.131,-0.2395,0.0863,1.8653,-0.2404,-3.0341,0.444,1.8428,2.7418,1.1519,1.1951,-3.0524,-0.1051,-0.0122,-0,0.0006,-0.2382,0,0,-0.0001,-0.0133,0.0513,0,0.0746,-4.625,0.0787
2019-05-25 07:00:00,45.4424,4.4185,2.8956,-0.4063,1.5061,-1.3299,-3.2294,21.1832,0.0093,28.8102,0.0001,38.8092,0,-3.1406,1.4269,1.3753,-0.6525,-2.9233,-0.3763,1.5081,-0.5313,1.4645,1.8824,-0.1297,0.0884,2.4801,-0.2564,-3.3702,0.4866,1.7573,3.0992,1.1564,1.2039,-3.2966,-0.1003,-0.0144,-0,0.0016,-0.2388,0,0,-0.0001,-0.0172,0.0658,0,0.0961,-4.6909,0.0866
2019-05-25 07:15:00,50.016,5.0929,3.4694,-0.0912,1.626,-0.5366,-3.1016,32.1836,0.0099,27.4425,0.0001,40.7809,0,-2.9921,1.4847,1.4238,-0.6085,-2.1736,0.4579,1.6281,-0.5353,1.5146,2.6605,0.0042,0.0894,3.0708,-0.2738,-3.3604,0.5231,1.7991,3.5862,1.1607,1.2117,-3.2511,-0.0815,-0.0144,-0,0.0017,-0.2359,0,0,-0.0001,-0.0229,0.0863,0,0.1289,-4.2342,0.0968
2019-05-25 07:30:00,49.8447,5.9575,4.0376,0.2903,1.7382,0.2764,-2.8168,41.056,0.0103,43.9048,0.0001,39.2198,0.6909,-2.8581,1.5023,1.4655,-0.5276,-1.3524,1.1747,1.7403,-0.5284,1.5291,3.3522,0.1318,0.0883,3.6293,-0.2916,-3.2182,0.557,1.9645,4.2976,1.1648,1.2187,-3.103,0.3167,-0.0135,-0,-0.0065,-0.2323,0,0,-0.0001,-0.0327,0.1138,0,0.1756,-3.5687,0.102
2019-05-25 07:45:00,48.4185,6.1733,4.5375,0.7404,1.8406,0.8698,-2.4065,44.8439,0.01,44.9455,0.0001,49.4616,0.6989,-2.6692,1.5243,1.5152,-0.45,-0.7473,1.812,1.8427,-0.5195,1.5482,3.9785,0.2472,0.0839,4.1297,-0.308,-3.1254,0.5917,2.0092,4.6082,1.1689,1.2249,-2.9916,0.8284,-0.0134,-0,0.0008,-0.0783,0,0,-0.0001,-0.0392,0.1483,0,0.223,-2.9869,0.1052
2019-05-25 08:00:00,57.1905,5.8535,4.9829,0.8633,1.9303,1.2898,-2.1126,42.8246,0.0101,47.3626,0.0001,48.2329,0.9238,-2.4428,1.5553,1.5622,-0.3963,-0.336,2.2836,1.9324,-0.4791,1.5795,4.4998,0.3485,0.0826,4.5661,-0.3217,-2.9606,0.6247,1.8378,4.301,1.1728,1.2304,-2.8017,0.6957,-0.0136,-0,0.0012,0.136,0,0,-0.0001,-0.0428,0.2025,0,0.277,-2.5328,0.1076
2019-05-25 08:15:00,71.2105,6.4066,5.3855,1.0215,2.0205,1.6123,-1.968,40.9767,0.01,45.0598,0.0001,55.7725,1.3231,-2.3398,1.6046,1.6177,-0.4128,-0.0295,2.6285,2.0225,-0.4553,1.6306,4.931,0.4248,0.0861,4.9477,-0.3315,-2.7441,0.6548,1.9272,4.6205,1.1767,1.2354,-2.5915,0.8835,-0.014,-0,0.0006,0.1897,0,0,-0.0002,-0.0489,0.2577,0,0.3471,-2.0325,0.1085
2019-05-25 08:30:00,67.302,6.9494,5.7318,1.2841,2.0982,1.8308,-1.7598,40.3593,0.01,48.001,0.0001,55.936,1.6016,-2.3016,1.6671,1.6799,-0.3701,0.1692,2.9471,2.1002,-0.4787,1.6928,5.3294,0.49,0.0858,5.2872,-0.3449,-2.7001,0.6886,2.0848,5.1668,1.1805,1.24,-2.5405,1.339,-0.0149,-0,0.0019,0.2452,0,0,-0.0002,-0.0545,0.3351,0,0.4322,-1.7469,0.1104
2019-05-25 08:45:00,66.4745,7.274,6.0413,1.5756,2.1628,2.0876,-1.6459,39.9501,0.01,48.2415,0.0001,56.48,1.8404,-2.2022,1.7382,1.7435,-0.3505,0.3938,3.1928,2.1649,-0.49,1.7644,5.655,0.5442,0.0836,5.581,-0.356,-2.744,0.7243,2.1119,5.4893,1.1841,1.2442,-2.5805,1.5057,-0.0155,-0,0.0012,0.3545,0,0,-0.0002,-0.0542,0.4162,0,0.5265,-1.63,0.1144
2019-05-25 09:00:00,65.3604,7.4615,6.3067,1.7996,2.2201,2.2892,-1.4968,39.1768,0.2794,45.9058,0.0001,52.8712,1.9942,-2.0657,1.8025,1.81,-0.3231,0.5812,3.4436,2.2221,-0.4716,1.8273,5.9725,0.5926,0.0813,5.8414,-0.3677,-2.6496,0.7584,2.1098,5.6315,1.1876,1.2481,-2.4697,1.6283,-0.015,-0,0.0007,0.4378,0,0,-0.0003,-0.0431,0.4908,0.0096,0.6469,-1.4191,0.1169
2019-05-25 09:15:00,62.8115,7.8315,6.5683,1.9862,2.2875,2.4539,-1.3605,39.6487,0.9961,43.1262,0.0001,49.7669,2.15,-1.9363,1.8542,1.8715,-0.3293,0.7198,3.623,2.2894,-0.4572,1.8799,6.2547,0.6384,0.0806,6.0861,-0.3762,-2.5454,0.7912,2.1622,5.9292,1.1922,1.2519,-2.3509,1.7781,-0.0163,-0,0.0008,0.5114,0,0,-0.0004,-0.0094,0.5625,0.0294,0.8413,-1.0833,0.1135
2019-05-25 09:30:00,60.5003,8.107,6.8187,2.1977,2.3632,2.5337,-1.186,39.2214,1.3455,44.318,0.0002,48.2479,2.2973,-1.8657,1.9122,1.9499,-0.279,0.7764,3.7838,2.3651,-0.4619,1.9384,6.532,0.6763,0.0794,6.3273,-0.3879,-2.484,0.8251,2.2663,6.157,1.1967,1.2556,-2.2898,1.9136,-0.0177,-0,0.0008,0.5807,0,-0,-0.0005,0.0456,0.6362,0.0578,1.0251,-0.8733,0.1172
2019-05-25 09:45:00,61.2802,8.2695,7.0636,2.3697,2.4386,2.5927,-1.1996,39.1973,1.4426,44.344,0.0002,48.5747,2.3964,-1.7901,1.9754,2.0305,-0.2296,0.7847,3.9084,2.4404,-0.459,2.0034,6.7973,0.7113,0.0784,6.5629,-0.3977,-2.4412,0.8593,2.2471,6.331,1.2016,1.2596,-2.2339,2.0166,-0.0186,-0,0.0005,0.6509,0,-0,-0.0006,0.0768,0.7112,0.0936,1.2987,-0.869,0.1178
2019-05-25 10:00:00,61.95,8.4876,7.3047,2.4924,2.5166,2.6083,-1.0716,40.8364,1.4315,43.9683,0.0002,48.6836,2.5186,-1.7338,2.0412,2.1175,-0.1828,0.7353,4.0174,2.5183,-0.4548,2.071,7.0549,0.7428,0.0789,6.7944,-0.406,-2.394,0.8919,2.2888,6.5115,1.2067,1.2638,-2.1983,2.125,-0.0191,-0,0.0005,0.7203,0,-0,0.0002,0.1106,0.7834,0.1367,1.5503,-0.832,0.12
2019-05-25 10:15:00,63.7615,8.7556,7.5222,2.6092,2.5867,2.6059,-0.9225,40.7473,1.4664,45.5197,0.0003,50.2981,2.6784,-1.7207,2.1033,2.194,-0.1109,0.6685,4.1325,2.5884,-0.4558,2.1355,7.2964,0.774,0.0796,7.009,-0.4151,-2.3611,0.9185,2.3499,6.7244,1.2118,1.2682,-2.1598,2.1952,-0.0002,-0,0.0007,0.782,0,-0,0.003,0.1972,0.8399,0.1862,1.7345,-0.8173,0.1189
2019-05-25 10:30:00,66.2486,8.9475,7.7331,2.7307,2.6546,2.6348,-0.8061,40.8125,1.486,46.7409,0.0003,52.1296,2.7628,-1.6762,2.1589,2.2573,-0.0722,0.6535,4.2347,2.6563,-0.4566,2.1935,7.5174,0.8028,0.0797,7.211,-0.4226,-2.3684,0.9385,2.411,6.8978,1.2169,1.273,-2.1501,2.22,-0,-0.0001,0.0007,0.8549,0,0,0.0055,0.1911,0.8554,0.2407,1.8881,-0.758,0.1198
2019-05-25 10:45:00,67.1569,9.1491,7.9357,2.8491,2.7223,2.6742,-0.8106,40.8288,1.5009,46.8651,0.0004,52.6982,2.8194,-1.6266,2.2113,2.3145,-0.0306,0.6568,4.3474,2.724,-0.4542,2.2473,7.7303,0.8285,0.0799,7.4043,-0.4297,-2.3486,0.9534,2.4581,7.0624,1.2222,1.2782,-2.1221,2.2405,-0,-0.0001,0.0009,0.9201,0,-0.0001,0.0094,0.2074,0.86,0.2989,2.0766,-0.7064,0.1187
2019-05-25 11:00:00,68.1893,9.3533,8.1319,2.964,2.7884,2.7068,-0.7558,40.4782,1.5207,46.788,0.0004,53.4006,2.8976,-1.5615,2.2575,2.3652,0,0.6533,4.4604,2.79,-0.4486,2.2949,7.9373,0.8532,0.0799,7.5921,-0.4348,-2.3204,0.9644,2.5137,7.2386,1.2275,1.2838,-2.0808,2.2657,-0,-0.0001,0.0009,0.9755,0,-0.0001,0.0134,0.2198,0.8639,0.3616,2.2626,-0.7007,0.1204
2019-05-25 11:15:00,65.0469,9.5143,7.7818,3.0805,2.5773,2.7337,-0.5894,40.7272,1.5203,47.0853,0.0005,53.0447,2.9312,-1.5029,2.2946,2.3996,0.0965,0.6678,4.5925,2.5761,-0.4336,2.3331,8.1191,0.9269,0.0791,7.5946,-0.4431,-2.2348,0.9654,2.5647,7.3981,1.2312,1.2897,-2.0042,2.2889,-0,-0.0001,0.0008,1.011,0,0,0.0159,0.2157,0.8514,0.4256,2.4325,-0.7922,0.1267
2019-05-25 11:30:00,50.1639,9.3161,7.5927,3.1603,2.4257,2.8257,-0.4134,40.3427,1.5387,46.6578,0.0005,41.2749,2.7527,-1.3897,2.3036,2.4075,0.1841,0.7744,4.6358,2.4237,-0.4149,2.3392,8.1192,1.0024,0.0779,7.4402,-0.4488,-2.1584,0.9573,2.589,7.326,1.2348,1.2956,-1.9173,2.2498,-0,-0.0001,0.0007,1.0498,0,0,0.0166,0.191,0.8011,0.4918,2.6092,-0.6225,0.1239
2019-05-25 11:45:00,40.6738,9.1078,7.4732,3.1744,2.37,2.8659,-0.1767,37.482,1.6121,36.6706,0.0005,31.8848,2.5941,-1.2699,2.2839,2.3995,0.2815,0.8793,4.6375,2.3677,-0.3973,2.3163,8.054,1.0122,0.0786,7.333,-0.4539,-2.0561,0.9428,2.5689,7.1857,1.2381,1.3013,-1.8143,2.121,-0,-0.0001,0,1.0748,0,-0.0001,0.0155,0.1786,0.7466,0.5596,2.7744,-0.375,0.1236
2019-05-25 12:00:00,32.2523,8.9786,7.3719,3.1386,2.3355,2.8616,-0.0009,33.697,1.6754,29.3371,0.0005,22.5393,2.4743,-1.1889,2.2501,2.3796,0.3621,0.9498,4.6119,2.3332,-0.3817,2.28,7.9671,1.0086,0.081,7.2356,-0.457,-1.914,0.9238,2.5737,7.0767,1.241,1.3065,-1.683,2.0051,-0,-0.0001,-0.0013,1.0842,0,-0.0001,0.0139,0.1668,0.6949,0.6277,2.9216,-0.2134,0.1247
2019-05-25 12:15:00,25.1533,8.8839,7.2666,3.0965,2.3003,2.8441,0.2694,29.1278,1.7274,25.0139,0.0005,17.5212,2.3055,-1.1254,2.2132,2.3487,0.487,1.0007,4.5614,2.2979,-0.3667,2.2415,7.8617,1.0017,0.0838,7.1318,-0.4629,-1.8289,0.8997,2.6042,7.0268,1.2438,1.3112,-1.6084,1.9134,-0,-0.0001,-0.001,1.0812,0,0,0.0122,0.1513,0.6454,0.6921,3.0117,-0.1331,0.1271
2019-05-25 12:30:00,20.218,8.627,7.1504,3.0482,2.2592,2.8471,0.4164,29.5558,1.6383,23.1514,0.0004,13.4283,2.104,-1.0762,2.177,2.3106,0.5524,1.0666,4.4978,2.2568,-0.3567,2.2038,7.7384,0.9922,0.0862,7.0145,-0.4639,-1.7763,0.8724,2.6141,6.8527,1.2464,1.3154,-1.5593,1.7793,-0,-0.0001,-0.0017,1.0723,0,-0.0001,0.0106,0.1316,0.5968,0.7536,3.0784,0,0.126
2019-05-25 12:45:00,18.8777,8.4272,7.0197,2.9626,2.211,2.8537,0.5158,28.7162,1.6212,21.9383,0.0004,11.8907,1.8989,-1.0258,2.1378,2.267,0.6001,1.1399,4.4391,2.2086,-0.3441,2.1623,7.6083,0.9816,0.0897,6.8856,-0.4656,-1.7361,0.8426,2.604,6.6825,1.2487,1.3191,-1.5191,1.6113,-0,-0.0001,-0.0014,1.0547,0,-0.0001,0.0092,0.1166,0.5545,0.8113,3.1141,0.0707,0.1278
2019-05-25 13:00:00,21.7512,8.2031,6.8772,2.8718,2.1556,2.866,0.6399,26.1394,1.6569,21.7964,0.0004,14.4454,1.7295,-1.0029,2.0939,2.219,0.6431,1.2314,4.3737,2.1533,-0.3359,2.1164,7.4676,0.9702,0.0934,6.7458,-0.4663,-1.6708,0.8115,2.6228,6.5291,1.251,1.3223,-1.4647,1.4541,-0,-0.0001,-0.0009,1.0296,0,0,0.0082,0.1046,0.5182,0.8646,3.124,0.2335,0.1264
2019-05-25 13:15:00,24.0612,8.0218,6.7228,2.7597,2.0945,2.8799,0.6951,25.3906,1.6362,22.9296,0.0005,16.5901,1.5391,-0.9636,2.0482,2.1672,0.7011,1.3304,4.306,2.0921,-0.328,2.0683,7.3175,0.9576,0.0962,6.5957,-0.4688,-1.6309,0.7804,2.6258,6.3831,1.253,1.325,-1.4288,1.3188,-0,-0.0001,-0.0009,0.9975,0,-0.0001,0.0074,0.0951,0.484,0.9122,3.1023,0.3626,0.1255
2019-05-25 13:30:00,25.4714,7.8494,6.5579,2.677,2.0282,2.8845,0.7694,23.3536,1.6553,22.4158,0.0005,19.0166,1.3849,-0.9308,2.0009,2.1135,0.7348,1.4149,4.2336,2.0258,-0.3184,2.0186,7.1587,0.9435,0.0981,6.436,-0.4694,-1.5839,0.7485,2.6366,6.2675,1.2549,1.3273,-1.3894,1.1987,-0,-0.0001,0,0.9638,0,-0.0001,0.0066,0.0846,0.4487,0.9547,3.0673,0.416,0.1274
2019-05-25 13:45:00,25.0658,7.6833,6.3833,2.5993,1.9579,2.8761,0.9109,21.4047,1.6646,22.0313,0.0005,18.1053,1.2412,-0.8951,1.9509,2.0588,0.7387,1.4823,4.1474,1.9555,-0.3088,1.9665,6.9881,0.9276,0.0993,6.2671,-0.4688,-1.5401,0.7178,2.6352,6.1413,1.2567,1.3292,-1.3516,1.0706,-0,-0.0001,-0.0005,0.9277,0,-0.0001,0.0058,0.0761,0.4161,0.9922,3.0184,0.5404,0.1268
2019-05-25 14:00:00,22.0061,7.464,6.1816,2.5359,1.8836,2.8532,0.9769,18.6827,1.7269,18.7677,0.0006,15.4707,1.0861,-0.8508,1.8988,2.0045,0.7503,1.5343,4.049,1.8812,-0.2926,1.9122,6.799,0.9133,0.0997,6.0707,-0.469,-1.483,0.6872,2.6384,6.0009,1.2583,1.3309,-1.2994,0.9586,-0,-0.0001,-0.0006,0.8874,0,-0.0001,0.0052,0.0685,0.387,1.0249,2.9606,0.6683,0.1263
2019-05-25 14:15:00,15.9777,7.2318,5.967,2.4553,1.8081,2.8141,0.9583,19.7876,1.6999,16.4567,0.0006,9.9412,0.9233,-0.7902,1.8402,1.9493,0.7639,1.5719,3.9334,1.8056,-0.2773,1.8515,6.5906,0.896,0.0991,5.863,-0.4692,-1.4123,0.658,2.6151,5.8385,1.2598,1.3322,-1.2328,0.843,-0,-0.0001,-0.0007,0.8425,0,-0.0001,0.0047,0.0619,0.3602,1.0528,2.8983,0.6989,0.1277
2019-05-25 14:30:00,9.6163,5.2903,5.7415,-1.752,1.7307,2.7434,1.0111,16.7687,2.0207,14.1749,0.0006,5.638,0.6142,-0.7291,1.7787,1.8942,0.7622,1.5636,3.8031,1.7282,-0.2588,1.7881,6.3665,0.875,0.1031,5.6445,-0.4682,-1.342,0.6283,1.251,1.9613,1.2612,1.3333,-1.1656,0.6765,-0,-0.0001,-0.0012,0.7972,0,-0.0001,0.0041,0.0552,0.3321,1.0764,2.8329,0.7375,0.1276
2019-05-25 14:45:00,2.2286,7.3836,5.5031,1.4507,1.6504,2.6563,1.0237,18.8738,2.1025,12.5103,0.0006,2.1813,0.2906,-2.0882,1.7136,1.8402,0.7595,1.5343,3.647,1.6479,-0.2444,1.7216,6.1227,0.8504,0.121,5.4125,-0.467,-1.2678,0.5846,2.5502,5.839,1.2624,1.3342,-1.1043,0.3792,-0,-0.0001,-0.002,0.7587,0,0,0.0036,0.0494,0.3063,1.096,2.7656,0.7873,0.1266
2019-05-25 15:00:00,6.7453,6.6257,5.2462,1.7638,1.5674,2.5666,1.0405,22.15,1.2621,8.3099,0.0006,2.1669,0,-1.3059,1.6452,1.7837,0.7493,1.6626,3.4726,1.5648,-0.3664,1.6495,5.8388,0.8181,0.1169,5.1565,-0.4651,-2.0215,0.5748,2.7774,5.2431,1.2636,1.3349,-1.125,-0.0439,-0,-0.0001,0.0007,0.6677,0,0,0.0032,0.0445,0.2817,1.1117,2.6981,0.573,0.1269
2019-05-25 15:15:00,8.5003,6.0649,4.9719,1.7411,1.489,2.4952,1.0377,18.0507,1.3636,14.1309,0.0005,1.72,0,-1.491,1.5968,1.7267,0.6825,1.457,3.3271,1.4865,-0.4077,1.5991,5.5451,0.7795,0.1143,4.8902,-0.4489,-2.1118,0.5599,2.6422,4.9272,1.2646,1.3355,-1.6741,0.0862,-0,-0.0001,-0.0013,0.5792,0,0,0.0031,0.0422,0.2639,1.124,2.6202,0.3166,0.2109
