longitude,latitude
80.093269,8.047630
80.093269,8.074585
80.093269,8.101547
80.093269,8.128502
80.093269,8.155464
80.093269,8.182411
80.093269,8.209366
80.093269,8.236313
80.093269,8.263260
80.093269,8.290207
80.093269,8.317154
80.093269,8.344101
80.093269,8.371033
80.093269,8.397972
80.093269,8.424904
80.093269,8.451843
80.093269,8.478775
80.093269,8.505707
80.093269,8.532631
80.093269,8.559563
80.093269,8.586479
80.093269,8.613403
80.093269,8.640327
80.093269,8.667244
80.093269,8.694168
80.093269,8.721085
80.093269,8.747993
80.093269,8.774902
80.093269,8.801819
80.093269,8.828720
80.093269,8.855629
80.093269,8.882538
80.093269,8.909431
80.093269,8.936333
80.093269,8.963234
80.093269,8.990128
80.093269,9.017021
80.093269,9.043915
80.093269,9.070801
80.093269,9.097694
80.093269,9.124573
80.093269,9.151459
80.093269,9.178337
80.093269,9.205223
80.093269,9.232094
80.093269,9.258972
80.093269,9.285851
80.093269,9.312714
80.093269,9.339584
80.093269,9.366455
80.093269,9.393318
80.093269,9.420189
80.093269,9.447044
80.093269,9.473900
80.093269,9.500755
80.093269,9.527618
80.093269,9.554466
80.093269,9.581322
80.093269,9.608170
80.093269,9.635010
80.093269,9.661850
80.093269,9.688705
80.093269,9.715538
80.093269,9.742371
80.093269,9.769211
80.093269,9.796036
80.093269,9.822876
80.093269,9.849701
80.093269,9.876534
80.093269,9.903358
80.093269,9.930176
80.093269,9.957001
80.093269,9.983818
80.093269,10.010635
80.093269,10.037445
80.093269,10.064255
80.120499,5.722969
80.120499,5.750061
80.120499,5.777153
80.120499,5.804245
80.120499,5.831329
80.120499,5.858421
80.120499,5.885506
80.120499,5.912590
80.120499,5.939682
80.120499,5.966759
80.120499,5.993843
80.120499,6.020920
80.120499,6.047997
80.120499,6.075073
80.120499,6.102150
80.120499,6.129227
80.120499,6.156296
80.120499,6.183365
80.120499,6.210442
80.120499,6.237511
80.120499,6.264572
80.120499,6.291641
80.120499,6.318710
80.120499,6.345772
80.120499,6.372833
80.120499,6.399895
80.120499,6.426949
80.120499,6.454010
80.120499,6.481064
80.120499,6.508125
80.120499,6.535172
80.120499,6.562225
80.120499,6.589272
80.120499,6.616318
80.120499,6.643364
80.120499,6.670418
80.120499,6.697456
80.120499,6.724495
80.120499,6.751541
80.120499,6.778587
80.120499,6.805618
80.120499,6.832657
80.120499,6.859688
80.120499,6.886719
80.120499,6.913757
80.120499,6.940788
80.120499,6.967812
80.120499,6.994843
80.120499,7.021873
80.120499,7.048897
80.120499,7.075912
80.120499,7.102936
80.120499,7.129959
80.120499,7.156975
80.120499,7.183998
80.120499,7.211006
80.120499,7.238014
80.120499,7.265030
80.120499,7.292038
80.120499,7.319054
80.120499,7.346046
80.120499,7.373055
80.120499,7.400063
80.120499,7.427063
80.120499,7.454071
80.120499,7.481064
80.120499,7.508057
80.120499,7.535057
80.120499,7.562050
80.120499,7.589035
80.120499,7.616028
80.120499,7.643021
80.120499,7.670006
80.120499,7.696991
80.120499,7.723969
80.120499,7.750954
80.120499,7.777931
80.120499,7.804909
80.120499,7.831886
80.120499,7.858864
80.120499,7.885834
80.120499,7.912804
80.120499,7.939774
80.120499,7.966743
80.120499,7.993706
80.120499,8.020668
80.120499,8.047630
80.120499,8.074585
80.120499,8.101547
80.120499,8.128502
80.120499,8.155464
80.120499,8.182411
80.120499,8.209366
80.120499,8.236313
80.120499,8.263260
80.120499,8.290207
80.120499,8.317154
80.120499,8.344101
80.120499,8.371033
80.120499,8.397972
80.120499,8.424904
80.120499,8.451843
80.120499,8.478775
80.120499,8.505707
80.120499,8.532631
80.120499,8.559563
80.120499,8.586479
80.120499,8.613403
80.120499,8.640327
80.120499,8.667244
80.120499,8.694168
80.120499,8.721085
80.120499,8.747993
80.120499,8.774902
80.120499,8.801819
80.120499,8.828720
80.120499,8.855629
80.120499,8.882538
80.120499,8.909431
80.120499,8.936333
80.120499,8.963234
80.120499,8.990128
80.120499,9.017021
80.120499,9.043915
80.120499,9.070801
80.120499,9.097694
80.120499,9.124573
80.120499,9.151459
80.120499,9.178337
80.120499,9.205223
80.120499,9.232094
80.120499,9.258972
80.120499,9.285851
80.120499,9.312714
80.120499,9.339584
80.120499,9.366455
80.120499,9.393318
80.120499,9.420189
80.120499,9.447044
80.120499,9.473900
80.120499,9.500755
80.120499,9.527618
80.120499,9.554466
80.120499,9.581322
80.120499,9.608170
80.120499,9.635010
80.120499,9.661850
80.120499,9.688705
80.120499,9.715538
80.120499,9.742371
80.120499,9.769211
80.120499,9.796036
80.120499,9.822876
80.120499,9.849701
80.120499,9.876534
80.120499,9.903358
80.120499,9.930176
80.120499,9.957001
80.120499,9.983818
80.120499,10.010635
80.120499,10.037445
80.120499,10.064255
80.147728,5.722969
80.147728,5.750061
80.147728,5.777153
80.147728,5.804245
80.147728,5.831329
80.147728,5.858421
80.147728,5.885506
80.147728,5.912590
80.147728,5.939682
80.147728,5.966759
80.147728,5.993843
80.147728,6.020920
80.147728,6.047997
80.147728,6.075073
80.147728,6.102150
80.147728,6.129227
80.147728,6.156296
80.147728,6.183365
80.147728,6.210442
80.147728,6.237511
80.147728,6.264572
80.147728,6.291641
80.147728,6.318710
80.147728,6.345772
80.147728,6.372833
80.147728,6.399895
80.147728,6.426949
80.147728,6.454010
80.147728,6.481064
80.147728,6.508125
80.147728,6.535172
80.147728,6.562225
80.147728,6.589272
80.147728,6.616318
80.147728,6.643364
80.147728,6.670418
80.147728,6.697456
80.147728,6.724495
80.147728,6.751541
80.147728,6.778587
80.147728,6.805618
80.147728,6.832657
80.147728,6.859688
80.147728,6.886719
80.147728,6.913757
80.147728,6.940788
80.147728,6.967812
80.147728,6.994843
80.147728,7.021873
80.147728,7.048897
80.147728,7.075912
80.147728,7.102936
80.147728,7.129959
80.147728,7.156975
80.147728,7.183998
80.147728,7.211006
80.147728,7.238014
80.147728,7.265030
80.147728,7.292038
80.147728,7.319054
80.147728,7.346046
80.147728,7.373055
80.147728,7.400063
80.147728,7.427063
80.147728,7.454071
80.147728,7.481064
80.147728,7.508057
80.147728,7.535057
80.147728,7.562050
80.147728,7.589035
80.147728,7.616028
80.147728,7.643021
80.147728,7.670006
80.147728,7.696991
80.147728,7.723969
80.147728,7.750954
80.147728,7.777931
80.147728,7.804909
80.147728,7.831886
80.147728,7.858864
80.147728,7.885834
80.147728,7.912804
80.147728,7.939774
80.147728,7.966743
80.147728,7.993706
80.147728,8.020668
80.147728,8.047630
80.147728,8.074585
80.147728,8.101547
80.147728,8.128502
80.147728,8.155464
80.147728,8.182411
80.147728,8.209366
80.147728,8.236313
80.147728,8.263260
80.147728,8.290207
80.147728,8.317154
80.147728,8.344101
80.147728,8.371033
80.147728,8.397972
80.147728,8.424904
80.147728,8.451843
80.147728,8.478775
80.147728,8.505707
80.147728,8.532631
80.147728,8.559563
80.147728,8.586479
80.147728,8.613403
80.147728,8.640327
80.147728,8.667244
80.147728,8.694168
80.147728,8.721085
80.147728,8.747993
80.147728,8.774902
80.147728,8.801819
80.147728,8.828720
80.147728,8.855629
80.147728,8.882538
80.147728,8.909431
80.147728,8.936333
80.147728,8.963234
80.147728,8.990128
80.147728,9.017021
80.147728,9.043915
80.147728,9.070801
80.147728,9.097694
80.147728,9.124573
80.147728,9.151459
80.147728,9.178337
80.147728,9.205223
80.147728,9.232094
80.147728,9.258972
80.147728,9.285851
80.147728,9.312714
80.147728,9.339584
80.147728,9.366455
80.147728,9.393318
80.147728,9.420189
80.147728,9.447044
80.147728,9.473900
80.147728,9.500755
80.147728,9.527618
80.147728,9.554466
80.147728,9.581322
80.147728,9.608170
80.147728,9.635010
80.147728,9.661850
80.147728,9.688705
80.147728,9.715538
80.147728,9.742371
80.147728,9.769211
80.147728,9.796036
80.147728,9.822876
80.147728,9.849701
80.147728,9.876534
80.147728,9.903358
80.147728,9.930176
80.147728,9.957001
80.147728,9.983818
80.147728,10.010635
80.147728,10.037445
80.147728,10.064255
80.174957,5.722969
80.174957,5.750061
80.174957,5.777153
80.174957,5.804245
80.174957,5.831329
80.174957,5.858421
80.174957,5.885506
80.174957,5.912590
80.174957,5.939682
80.174957,5.966759
80.174957,5.993843
80.174957,6.020920
80.174957,6.047997
80.174957,6.075073
80.174957,6.102150
80.174957,6.129227
80.174957,6.156296
80.174957,6.183365
80.174957,6.210442
80.174957,6.237511
80.174957,6.264572
80.174957,6.291641
80.174957,6.318710
80.174957,6.345772
80.174957,6.372833
80.174957,6.399895
80.174957,6.426949
80.174957,6.454010
80.174957,6.481064
80.174957,6.508125
80.174957,6.535172
80.174957,6.562225
80.174957,6.589272
80.174957,6.616318
80.174957,6.643364
80.174957,6.670418
80.174957,6.697456
80.174957,6.724495
80.174957,6.751541
80.174957,6.778587
80.174957,6.805618
80.174957,6.832657
80.174957,6.859688
80.174957,6.886719
80.174957,6.913757
80.174957,6.940788
80.174957,6.967812
80.174957,6.994843
80.174957,7.021873
80.174957,7.048897
80.174957,7.075912
80.174957,7.102936
80.174957,7.129959
80.174957,7.156975
80.174957,7.183998
80.174957,7.211006
80.174957,7.238014
80.174957,7.265030
80.174957,7.292038
80.174957,7.319054
80.174957,7.346046
80.174957,7.373055
80.174957,7.400063
80.174957,7.427063
80.174957,7.454071
80.174957,7.481064
80.174957,7.508057
80.174957,7.535057
80.174957,7.562050
80.174957,7.589035
80.174957,7.616028
80.174957,7.643021
80.174957,7.670006
80.174957,7.696991
80.174957,7.723969
80.174957,7.750954
80.174957,7.777931
80.174957,7.804909
80.174957,7.831886
80.174957,7.858864
80.174957,7.885834
80.174957,7.912804
80.174957,7.939774
80.174957,7.966743
80.174957,7.993706
80.174957,8.020668
80.174957,8.047630
80.174957,8.074585
80.174957,8.101547
80.174957,8.128502
80.174957,8.155464
80.174957,8.182411
80.174957,8.209366
80.174957,8.236313
80.174957,8.263260
80.174957,8.290207
80.174957,8.317154
80.174957,8.344101
80.174957,8.371033
80.174957,8.397972
80.174957,8.424904
80.174957,8.451843
80.174957,8.478775
80.174957,8.505707
80.174957,8.532631
80.174957,8.559563
80.174957,8.586479
80.174957,8.613403
80.174957,8.640327
80.174957,8.667244
80.174957,8.694168
80.174957,8.721085
80.174957,8.747993
80.174957,8.774902
80.174957,8.801819
80.174957,8.828720
80.174957,8.855629
80.174957,8.882538
80.174957,8.909431
80.174957,8.936333
80.174957,8.963234
80.174957,8.990128
80.174957,9.017021
80.174957,9.043915
80.174957,9.070801
80.174957,9.097694
80.174957,9.124573
80.174957,9.151459
80.174957,9.178337
80.174957,9.205223
80.174957,9.232094
80.174957,9.258972
80.174957,9.285851
80.174957,9.312714
80.174957,9.339584
80.174957,9.366455
80.174957,9.393318
80.174957,9.420189
80.174957,9.447044
80.174957,9.473900
80.174957,9.500755
80.174957,9.527618
80.174957,9.554466
80.174957,9.581322
80.174957,9.608170
80.174957,9.635010
80.174957,9.661850
80.174957,9.688705
80.174957,9.715538
80.174957,9.742371
80.174957,9.769211
80.174957,9.796036
80.174957,9.822876
80.174957,9.849701
80.174957,9.876534
80.174957,9.903358
80.174957,9.930176
80.174957,9.957001
80.174957,9.983818
80.174957,10.010635
80.174957,10.037445
80.174957,10.064255
80.202187,5.722969
80.202187,5.750061
80.202187,5.777153
80.202187,5.804245
80.202187,5.831329
80.202187,5.858421
80.202187,5.885506
80.202187,5.912590
80.202187,5.939682
80.202187,5.966759
80.202187,5.993843
80.202187,6.020920
80.202187,6.047997
80.202187,6.075073
80.202187,6.102150
80.202187,6.129227
80.202187,6.156296
80.202187,6.183365
80.202187,6.210442
80.202187,6.237511
80.202187,6.264572
80.202187,6.291641
80.202187,6.318710
80.202187,6.345772
80.202187,6.372833
80.202187,6.399895
80.202187,6.426949
80.202187,6.454010
80.202187,6.481064
80.202187,6.508125
80.202187,6.535172
80.202187,6.562225
80.202187,6.589272
80.202187,6.616318
80.202187,6.643364
80.202187,6.670418
80.202187,6.697456
80.202187,6.724495
80.202187,6.751541
80.202187,6.778587
80.202187,6.805618
80.202187,6.832657
80.202187,6.859688
80.202187,6.886719
80.202187,6.913757
80.202187,6.940788
80.202187,6.967812
80.202187,6.994843
80.202187,7.021873
80.202187,7.048897
80.202187,7.075912
80.202187,7.102936
80.202187,7.129959
80.202187,7.156975
80.202187,7.183998
80.202187,7.211006
80.202187,7.238014
80.202187,7.265030
80.202187,7.292038
80.202187,7.319054
80.202187,7.346046
80.202187,7.373055
80.202187,7.400063
80.202187,7.427063
80.202187,7.454071
80.202187,7.481064
80.202187,7.508057
80.202187,7.535057
80.202187,7.562050
80.202187,7.589035
80.202187,7.616028
80.202187,7.643021
80.202187,7.670006
80.202187,7.696991
80.202187,7.723969
80.202187,7.750954
80.202187,7.777931
80.202187,7.804909
80.202187,7.831886
80.202187,7.858864
80.202187,7.885834
80.202187,7.912804
80.202187,7.939774
80.202187,7.966743
80.202187,7.993706
80.202187,8.020668
80.202187,8.047630
80.202187,8.074585
80.202187,8.101547
80.202187,8.128502
80.202187,8.155464
80.202187,8.182411
80.202187,8.209366
80.202187,8.236313
80.202187,8.263260
80.202187,8.290207
80.202187,8.317154
80.202187,8.344101
80.202187,8.371033
80.202187,8.397972
80.202187,8.424904
80.202187,8.451843
80.202187,8.478775
80.202187,8.505707
80.202187,8.532631
80.202187,8.559563
80.202187,8.586479
80.202187,8.613403
80.202187,8.640327
80.202187,8.667244
80.202187,8.694168
80.202187,8.721085
80.202187,8.747993
80.202187,8.774902
80.202187,8.801819
80.202187,8.828720
80.202187,8.855629
80.202187,8.882538
80.202187,8.909431
80.202187,8.936333
80.202187,8.963234
80.202187,8.990128
80.202187,9.017021
80.202187,9.043915
80.202187,9.070801
80.202187,9.097694
80.202187,9.124573
80.202187,9.151459
80.202187,9.178337
80.202187,9.205223
80.202187,9.232094
80.202187,9.258972
80.202187,9.285851
80.202187,9.312714
80.202187,9.339584
80.202187,9.366455
80.202187,9.393318
80.202187,9.420189
80.202187,9.447044
80.202187,9.473900
80.202187,9.500755
80.202187,9.527618
80.202187,9.554466
80.202187,9.581322
80.202187,9.608170
80.202187,9.635010
80.202187,9.661850
80.202187,9.688705
80.202187,9.715538
80.202187,9.742371
80.202187,9.769211
80.202187,9.796036
80.202187,9.822876
80.202187,9.849701
80.202187,9.876534
80.202187,9.903358
80.202187,9.930176
80.202187,9.957001
80.202187,9.983818
80.202187,10.010635
80.202187,10.037445
80.202187,10.064255
80.229416,5.722969
80.229416,5.750061
80.229416,5.777153
80.229416,5.804245
80.229416,5.831329
80.229416,5.858421
80.229416,5.885506
80.229416,5.912590
80.229416,5.939682
80.229416,5.966759
80.229416,5.993843
80.229416,6.020920
80.229416,6.047997
80.229416,6.075073
80.229416,6.102150
80.229416,6.129227
80.229416,6.156296
80.229416,6.183365
80.229416,6.210442
80.229416,6.237511
80.229416,6.264572
80.229416,6.291641
80.229416,6.318710
80.229416,6.345772
80.229416,6.372833
80.229416,6.399895
80.229416,6.426949
80.229416,6.454010
80.229416,6.481064
80.229416,6.508125
80.229416,6.535172
80.229416,6.562225
80.229416,6.589272
80.229416,6.616318
80.229416,6.643364
80.229416,6.670418
80.229416,6.697456
80.229416,6.724495
80.229416,6.751541
80.229416,6.778587
80.229416,6.805618
80.229416,6.832657
80.229416,6.859688
80.229416,6.886719
80.229416,6.913757
80.229416,6.940788
80.229416,6.967812
80.229416,6.994843
80.229416,7.021873
80.229416,7.048897
80.229416,7.075912
80.229416,7.102936
80.229416,7.129959
80.229416,7.156975
80.229416,7.183998
80.229416,7.211006
80.229416,7.238014
80.229416,7.265030
80.229416,7.292038
80.229416,7.319054
80.229416,7.346046
80.229416,7.373055
80.229416,7.400063
80.229416,7.427063
80.229416,7.454071
80.229416,7.481064
80.229416,7.508057
80.229416,7.535057
80.229416,7.562050
80.229416,7.589035
80.229416,7.616028
80.229416,7.643021
80.229416,7.670006
80.229416,7.696991
80.229416,7.723969
80.229416,7.750954
80.229416,7.777931
80.229416,7.804909
80.229416,7.831886
80.229416,7.858864
80.229416,7.885834
80.229416,7.912804
80.229416,7.939774
80.229416,7.966743
80.229416,7.993706
80.229416,8.020668
80.229416,8.047630
80.229416,8.074585
80.229416,8.101547
80.229416,8.128502
80.229416,8.155464
80.229416,8.182411
80.229416,8.209366
80.229416,8.236313
80.229416,8.263260
80.229416,8.290207
80.229416,8.317154
80.229416,8.344101
80.229416,8.371033
80.229416,8.397972
80.229416,8.424904
80.229416,8.451843
80.229416,8.478775
80.229416,8.505707
80.229416,8.532631
80.229416,8.559563
80.229416,8.586479
80.229416,8.613403
80.229416,8.640327
80.229416,8.667244
80.229416,8.694168
80.229416,8.721085
80.229416,8.747993
80.229416,8.774902
80.229416,8.801819
80.229416,8.828720
80.229416,8.855629
80.229416,8.882538
80.229416,8.909431
80.229416,8.936333
80.229416,8.963234
80.229416,8.990128
80.229416,9.017021
80.229416,9.043915
80.229416,9.070801
80.229416,9.097694
80.229416,9.124573
80.229416,9.151459
80.229416,9.178337
80.229416,9.205223
80.229416,9.232094
80.229416,9.258972
80.229416,9.285851
80.229416,9.312714
80.229416,9.339584
80.229416,9.366455
80.229416,9.393318
80.229416,9.420189
80.229416,9.447044
80.229416,9.473900
80.229416,9.500755
80.229416,9.527618
80.229416,9.554466
80.229416,9.581322
80.229416,9.608170
80.229416,9.635010
80.229416,9.661850
80.229416,9.688705
80.229416,9.715538
80.229416,9.742371
80.229416,9.769211
80.229416,9.796036
80.229416,9.822876
80.229416,9.849701
80.229416,9.876534
80.229416,9.903358
80.229416,9.930176
80.229416,9.957001
80.229416,9.983818
80.229416,10.010635
80.229416,10.037445
80.229416,10.064255
80.256645,5.722969
80.256645,5.750061
80.256645,5.777153
80.256645,5.804245
80.256645,5.831329
80.256645,5.858421
80.256645,5.885506
80.256645,5.912590
80.256645,5.939682
80.256645,5.966759
80.256645,5.993843
80.256645,6.020920
80.256645,6.047997
80.256645,6.075073
80.256645,6.102150
80.256645,6.129227
80.256645,6.156296
80.256645,6.183365
80.256645,6.210442
80.256645,6.237511
80.256645,6.264572
80.256645,6.291641
80.256645,6.318710
80.256645,6.345772
80.256645,6.372833
80.256645,6.399895
80.256645,6.426949
80.256645,6.454010
80.256645,6.481064
80.256645,6.508125
80.256645,6.535172
80.256645,6.562225
80.256645,6.589272
80.256645,6.616318
80.256645,6.643364
80.256645,6.670418
80.256645,6.697456
80.256645,6.724495
80.256645,6.751541
80.256645,6.778587
80.256645,6.805618
80.256645,6.832657
80.256645,6.859688
80.256645,6.886719
80.256645,6.913757
80.256645,6.940788
80.256645,6.967812
80.256645,6.994843
80.256645,7.021873
80.256645,7.048897
80.256645,7.075912
80.256645,7.102936
80.256645,7.129959
80.256645,7.156975
80.256645,7.183998
80.256645,7.211006
80.256645,7.238014
80.256645,7.265030
80.256645,7.292038
80.256645,7.319054
80.256645,7.346046
80.256645,7.373055
80.256645,7.400063
80.256645,7.427063
80.256645,7.454071
80.256645,7.481064
80.256645,7.508057
80.256645,7.535057
80.256645,7.562050
80.256645,7.589035
80.256645,7.616028
80.256645,7.643021
80.256645,7.670006
80.256645,7.696991
80.256645,7.723969
80.256645,7.750954
80.256645,7.777931
80.256645,7.804909
80.256645,7.831886
80.256645,7.858864
80.256645,7.885834
80.256645,7.912804
80.256645,7.939774
80.256645,7.966743
80.256645,7.993706
80.256645,8.020668
80.256645,8.047630
80.256645,8.074585
80.256645,8.101547
80.256645,8.128502
80.256645,8.155464
80.256645,8.182411
80.256645,8.209366
80.256645,8.236313
80.256645,8.263260
80.256645,8.290207
80.256645,8.317154
80.256645,8.344101
80.256645,8.371033
80.256645,8.397972
80.256645,8.424904
80.256645,8.451843
80.256645,8.478775
80.256645,8.505707
80.256645,8.532631
80.256645,8.559563
80.256645,8.586479
80.256645,8.613403
80.256645,8.640327
80.256645,8.667244
80.256645,8.694168
80.256645,8.721085
80.256645,8.747993
80.256645,8.774902
80.256645,8.801819
80.256645,8.828720
80.256645,8.855629
80.256645,8.882538
80.256645,8.909431
80.256645,8.936333
80.256645,8.963234
80.256645,8.990128
80.256645,9.017021
80.256645,9.043915
80.256645,9.070801
80.256645,9.097694
80.256645,9.124573
80.256645,9.151459
80.256645,9.178337
80.256645,9.205223
80.256645,9.232094
80.256645,9.258972
80.256645,9.285851
80.256645,9.312714
80.256645,9.339584
80.256645,9.366455
80.256645,9.393318
80.256645,9.420189
80.256645,9.447044
80.256645,9.473900
80.256645,9.500755
80.256645,9.527618
80.256645,9.554466
80.256645,9.581322
80.256645,9.608170
80.256645,9.635010
80.256645,9.661850
80.256645,9.688705
80.256645,9.715538
80.256645,9.742371
80.256645,9.769211
80.256645,9.796036
80.256645,9.822876
80.256645,9.849701
80.256645,9.876534
80.256645,9.903358
80.256645,9.930176
80.256645,9.957001
80.256645,9.983818
80.256645,10.010635
80.256645,10.037445
80.256645,10.064255
80.283875,5.722969
80.283875,5.750061
80.283875,5.777153
80.283875,5.804245
80.283875,5.831329
80.283875,5.858421
80.283875,5.885506
80.283875,5.912590
80.283875,5.939682
80.283875,5.966759
80.283875,5.993843
80.283875,6.020920
80.283875,6.047997
80.283875,6.075073
80.283875,6.102150
80.283875,6.129227
80.283875,6.156296
80.283875,6.183365
80.283875,6.210442
80.283875,6.237511
80.283875,6.264572
80.283875,6.291641
80.283875,6.318710
80.283875,6.345772
80.283875,6.372833
80.283875,6.399895
80.283875,6.426949
80.283875,6.454010
80.283875,6.481064
80.283875,6.508125
80.283875,6.535172
80.283875,6.562225
80.283875,6.589272
80.283875,6.616318
80.283875,6.643364
80.283875,6.670418
80.283875,6.697456
80.283875,6.724495
80.283875,6.751541
80.283875,6.778587
80.283875,6.805618
80.283875,6.832657
80.283875,6.859688
80.283875,6.886719
80.283875,6.913757
80.283875,6.940788
80.283875,6.967812
80.283875,6.994843
80.283875,7.021873
80.283875,7.048897
80.283875,7.075912
80.283875,7.102936
80.283875,7.129959
80.283875,7.156975
80.283875,7.183998
80.283875,7.211006
80.283875,7.238014
80.283875,7.265030
80.283875,7.292038
80.283875,7.319054
80.283875,7.346046
80.283875,7.373055
80.283875,7.400063
80.283875,7.427063
80.283875,7.454071
80.283875,7.481064
80.283875,7.508057
80.283875,7.535057
80.283875,7.562050
80.283875,7.589035
80.283875,7.616028
80.283875,7.643021
80.283875,7.670006
80.283875,7.696991
80.283875,7.723969
80.283875,7.750954
80.283875,7.777931
80.283875,7.804909
80.283875,7.831886
80.283875,7.858864
80.283875,7.885834
80.283875,7.912804
80.283875,7.939774
80.283875,7.966743
80.283875,7.993706
80.283875,8.020668
80.283875,8.047630
80.283875,8.074585
80.283875,8.101547
80.283875,8.128502
80.283875,8.155464
80.283875,8.182411
80.283875,8.209366
80.283875,8.236313
80.283875,8.263260
80.283875,8.290207
80.283875,8.317154
80.283875,8.344101
80.283875,8.371033
80.283875,8.397972
80.283875,8.424904
80.283875,8.451843
80.283875,8.478775
80.283875,8.505707
80.283875,8.532631
80.283875,8.559563
80.283875,8.586479
80.283875,8.613403
80.283875,8.640327
80.283875,8.667244
80.283875,8.694168
80.283875,8.721085
80.283875,8.747993
80.283875,8.774902
80.283875,8.801819
80.283875,8.828720
80.283875,8.855629
80.283875,8.882538
80.283875,8.909431
80.283875,8.936333
80.283875,8.963234
80.283875,8.990128
80.283875,9.017021
80.283875,9.043915
80.283875,9.070801
80.283875,9.097694
80.283875,9.124573
80.283875,9.151459
80.283875,9.178337
80.283875,9.205223
80.283875,9.232094
80.283875,9.258972
80.283875,9.285851
80.283875,9.312714
80.283875,9.339584
80.283875,9.366455
80.283875,9.393318
80.283875,9.420189
80.283875,9.447044
80.283875,9.473900
80.283875,9.500755
80.283875,9.527618
80.283875,9.554466
80.283875,9.581322
80.283875,9.608170
80.283875,9.635010
80.283875,9.661850
80.283875,9.688705
80.283875,9.715538
80.283875,9.742371
80.283875,9.769211
80.283875,9.796036
80.283875,9.822876
80.283875,9.849701
80.283875,9.876534
80.283875,9.903358
80.283875,9.930176
80.283875,9.957001
80.283875,9.983818
80.283875,10.010635
80.283875,10.037445
80.283875,10.064255
80.311104,5.722969
80.311104,5.750061
80.311104,5.777153
80.311104,5.804245
80.311104,5.831329
80.311104,5.858421
80.311104,5.885506
80.311104,5.912590
80.311104,5.939682
80.311104,5.966759
80.311104,5.993843
80.311104,6.020920
80.311104,6.047997
80.311104,6.075073
80.311104,6.102150
80.311104,6.129227
80.311104,6.156296
80.311104,6.183365
80.311104,6.210442
80.311104,6.237511
80.311104,6.264572
80.311104,6.291641
80.311104,6.318710
80.311104,6.345772
80.311104,6.372833
80.311104,6.399895
80.311104,6.426949
80.311104,6.454010
80.311104,6.481064
80.311104,6.508125
80.311104,6.535172
80.311104,6.562225
80.311104,6.589272
80.311104,6.616318
80.311104,6.643364
80.311104,6.670418
80.311104,6.697456
80.311104,6.724495
80.311104,6.751541
80.311104,6.778587
80.311104,6.805618
80.311104,6.832657
80.311104,6.859688
80.311104,6.886719
80.311104,6.913757
80.311104,6.940788
80.311104,6.967812
80.311104,6.994843
80.311104,7.021873
80.311104,7.048897
80.311104,7.075912
80.311104,7.102936
80.311104,7.129959
80.311104,7.156975
80.311104,7.183998
80.311104,7.211006
80.311104,7.238014
80.311104,7.265030
80.311104,7.292038
80.311104,7.319054
80.311104,7.346046
80.311104,7.373055
80.311104,7.400063
80.311104,7.427063
80.311104,7.454071
80.311104,7.481064
80.311104,7.508057
80.311104,7.535057
80.311104,7.562050
80.311104,7.589035
80.311104,7.616028
80.311104,7.643021
80.311104,7.670006
80.311104,7.696991
80.311104,7.723969
80.311104,7.750954
80.311104,7.777931
80.311104,7.804909
80.311104,7.831886
80.311104,7.858864
80.311104,7.885834
80.311104,7.912804
80.311104,7.939774
80.311104,7.966743
80.311104,7.993706
80.311104,8.020668
80.311104,8.047630
80.311104,8.074585
80.311104,8.101547
80.311104,8.128502
80.311104,8.155464
80.311104,8.182411
80.311104,8.209366
80.311104,8.236313
80.311104,8.263260
80.311104,8.290207
80.311104,8.317154
80.311104,8.344101
80.311104,8.371033
80.311104,8.397972
80.311104,8.424904
80.311104,8.451843
80.311104,8.478775
80.311104,8.505707
80.311104,8.532631
80.311104,8.559563
80.311104,8.586479
80.311104,8.613403
80.311104,8.640327
80.311104,8.667244
80.311104,8.694168
80.311104,8.721085
80.311104,8.747993
80.311104,8.774902
80.311104,8.801819
80.311104,8.828720
80.311104,8.855629
80.311104,8.882538
80.311104,8.909431
80.311104,8.936333
80.311104,8.963234
80.311104,8.990128
80.311104,9.017021
80.311104,9.043915
80.311104,9.070801
80.311104,9.097694
80.311104,9.124573
80.311104,9.151459
80.311104,9.178337
80.311104,9.205223
80.311104,9.232094
80.311104,9.258972
80.311104,9.285851
80.311104,9.312714
80.311104,9.339584
80.311104,9.366455
80.311104,9.393318
80.311104,9.420189
80.311104,9.447044
80.311104,9.473900
80.311104,9.500755
80.311104,9.527618
80.311104,9.554466
80.311104,9.581322
80.311104,9.608170
80.311104,9.635010
80.311104,9.661850
80.311104,9.688705
80.311104,9.715538
80.311104,9.742371
80.311104,9.769211
80.311104,9.796036
80.311104,9.822876
80.311104,9.849701
80.311104,9.876534
80.311104,9.903358
80.311104,9.930176
80.311104,9.957001
80.311104,9.983818
80.311104,10.010635
80.311104,10.037445
80.311104,10.064255
80.338333,5.722969
80.338333,5.750061
80.338333,5.777153
80.338333,5.804245
80.338333,5.831329
80.338333,5.858421
80.338333,5.885506
80.338333,5.912590
80.338333,5.939682
80.338333,5.966759
80.338333,5.993843
80.338333,6.020920
80.338333,6.047997
80.338333,6.075073
80.338333,6.102150
80.338333,6.129227
80.338333,6.156296
80.338333,6.183365
80.338333,6.210442
80.338333,6.237511
80.338333,6.264572
80.338333,6.291641
80.338333,6.318710
80.338333,6.345772
80.338333,6.372833
80.338333,6.399895
80.338333,6.426949
